index,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,timestamp,Air temperature [K]_roll_mean,Process temperature [K]_roll_mean,Rotational speed [rpm]_roll_mean,Torque [Nm]_roll_mean,Air temperature [K]_roll_std,Process temperature [K]_roll_std,Rotational speed [rpm]_roll_std,Torque [Nm]_roll_std,Air temperature [K]_roll_var,Process temperature [K]_roll_var,Rotational speed [rpm]_roll_var,Torque [Nm]_roll_var,Air temperature [K]_lag_1,Air temperature [K]_lag_5,Process temperature [K]_lag_1,Process temperature [K]_lag_5,Rotational speed [rpm]_lag_1,Rotational speed [rpm]_lag_5,Torque [Nm]_lag_1,Torque [Nm]_lag_5,Air temperature [K]_change,Process temperature [K]_change,Rotational speed [rpm]_change,Torque [Nm]_change
1672,1,298.1,307.8,1432,49.8,198,0,2025-01-02 02:37:00,298.16999999999996,307.89,1577.4,35.17,0.04830458916001964,0.05676462121837248,108.72104978644187,6.517165368812178,0.002333333333918287,0.0032222222220653035,11820.26666666597,42.473444444444766,298.1,298.2,307.9,307.9,1614.0,1769.0,35.8,27.2,0.0,-0.0999999999999659,-182.0,14.0
1673,2,298.1,307.8,1384,43.7,200,0,2025-01-02 02:38:00,298.16999999999996,307.88,1539.9,36.68,0.04830458916001964,0.06324555320186265,103.67947402129761,6.5748341761937095,0.002333333333918287,0.0039999999998096385,10749.433333332925,43.22844444444482,298.1,298.2,307.8,307.9,1432.0,1551.0,49.8,34.1,0.0,0.0,-48.0,-6.099999999999994
1674,1,298.1,307.8,1540,37.8,203,0,2025-01-02 02:39:00,298.16,307.86,1540.4,36.660000000000004,0.05163977795496458,0.05163977794695208,103.66527330253115,6.570675595232058,0.0026666666672380455,0.0026666666664105177,10746.488888888476,43.173777777778156,298.1,298.2,307.8,307.9,1384.0,1544.0,43.7,31.4,0.0,0.0,156.0,-5.900000000000006
1675,1,298.0,307.7,1407,43.9,205,0,2025-01-02 02:40:00,298.14,307.84,1532.0,37.08,0.06992058988190752,0.06992058987570918,111.23948140036376,6.911954217955404,0.004888888889433909,0.0048888888885671245,12374.222222221873,47.7751111111115,298.1,298.2,307.8,307.8,1540.0,1528.0,37.8,31.1,-0.10000000000002274,-0.10000000000002274,-133.0,6.100000000000001
1676,0,297.9,307.6,1418,43.0,207,0,2025-01-02 02:41:00,298.11,307.81,1518.7,37.779999999999994,0.09944289260373267,0.09944289259905362,116.53997883415983,7.141086129652234,0.009888888889397509,0.009888888888466911,13581.56666666642,50.99511111111153,298.0,298.1,307.7,307.9,1407.0,1614.0,43.9,35.8,-0.10000000000002274,-0.0999999999999659,11.0,-0.8999999999999986
1677,2,297.9,307.5,1647,30.8,212,0,2025-01-02 02:42:00,298.08,307.77,1506.5,38.14,0.11352924244159628,0.13374935098285765,91.01678721837749,6.620204763533491,0.012888888889362746,0.01788888888833564,8284.055555555404,43.82711111111153,297.9,298.1,307.6,307.8,1418.0,1432.0,43.0,49.8,0.0,-0.10000000000002274,229.0,-12.2
1678,1,298.0,307.5,1644,32.8,215,0,2025-01-02 02:43:00,298.06,307.72999999999996,1515.8,38.01,0.1074967699794124,0.14944341180743567,100.34252449595834,6.720358786718358,0.011555555556006701,0.022333333332646806,10068.622222222,45.163222222222636,297.9,298.1,307.5,307.8,1647.0,1384.0,30.8,43.7,0.10000000000002274,0.0,-3.0,1.9999999999999964
1679,1,298.0,307.5,1792,27.9,217,0,2025-01-02 02:44:00,298.04,307.68999999999994,1540.6,37.66,0.0966091783101458,0.15238839267280302,133.31599887318532,7.178393506442353,0.009333333333761545,0.023222222221400406,17773.15555555515,51.52933333333374,298.0,298.1,307.5,307.8,1644.0,1540.0,32.8,37.8,0.0,0.0,148.0,-4.899999999999999
1680,2,297.9,307.4,1610,34.6,219,0,2025-01-02 02:45:00,298.01,307.65,1548.8,38.010000000000005,0.08755950357933168,0.171593835680322,134.966497900609,6.90305085531836,0.007666666667058997,0.02944444444348535,18215.95555555509,47.65211111111153,298.0,298.0,307.5,307.7,1792.0,1407.0,27.9,43.9,-0.10000000000002274,-0.10000000000002274,-182.0,6.700000000000003
1681,2,297.8,307.3,1804,26.0,222,0,2025-01-02 02:46:00,297.98,307.59000000000003,1567.8,37.03,0.10327955590057808,0.17919573407295541,156.77641545986384,7.878388160023621,0.010666666667020633,0.032111111109945356,24578.844444443836,62.069000000000386,297.9,297.9,307.4,307.6,1610.0,1418.0,34.6,43.0,-0.0999999999999659,-0.0999999999999659,194.0,-8.600000000000001
1682,0,297.9,307.4,1604,36.1,225,1,2025-01-02 02:47:00,297.96,307.55,1585.0,35.660000000000004,0.09660917830963572,0.17159383567932127,149.4880151271865,6.477688202163239,0.009333333333662989,0.029444444443141912,22346.666666665933,41.96044444444481,297.8,297.9,307.3,307.5,1804.0,1647.0,26.0,30.8,0.0999999999999659,0.0999999999999659,-200.0,10.100000000000001
1683,2,297.9,307.4,1403,52.8,0,0,2025-01-02 02:48:00,297.94,307.51,1586.9,36.57,0.08432740427296435,0.15238839267078094,146.7450169511703,8.154760027806551,0.0071111111114159666,0.02322222222078412,21534.099999999256,66.5001111111115,297.9,298.0,307.4,307.5,1604.0,1644.0,36.1,32.8,0.0,0.0,-201.0,16.699999999999996
1684,1,297.8,307.3,1438,44.5,3,0,2025-01-02 02:49:00,297.90999999999997,307.46,1576.7,37.239999999999995,0.07378647873906567,0.12649110640036537,153.74513542439644,8.533489581902872,0.00544444444471059,0.015999999998388557,23637.566666665996,72.82044444444485,297.9,298.0,307.4,307.5,1403.0,1792.0,52.8,27.9,-0.0999999999999659,-0.0999999999999659,35.0,-8.299999999999997
1685,1,297.9,307.3,1824,26.3,5,0,2025-01-02 02:50:00,297.9,307.41999999999996,1618.4,35.480000000000004,0.06666666666857314,0.10327955589040311,159.06267108700385,8.817507836369911,0.00444444444469864,0.0106666666649189,25300.933333332367,77.74844444444479,297.8,297.9,307.3,307.4,1438.0,1610.0,44.5,34.6,0.0999999999999659,0.0,386.0,-18.2
1686,0,297.9,307.3,1663,28.7,7,0,2025-01-02 02:51:00,297.9,307.39,1642.9,34.05,0.06666666666857314,0.08755950356653033,142.80324459432117,8.619777001498115,0.00444444444469864,0.007666666664817238,20392.766666665517,74.30055555555583,297.9,297.8,307.3,307.3,1824.0,1804.0,26.3,26.0,0.0,0.0,-161.0,2.3999999999999986
1687,1,297.9,307.3,1502,36.7,12,0,2025-01-02 02:52:00,297.9,307.37,1628.4,34.64,0.06666666666857314,0.08232726022322455,149.54315616421405,8.574406361051754,0.00444444444469864,0.006777777775862532,22363.15555555451,73.52044444444476,297.9,297.9,307.3,307.4,1663.0,1604.0,28.7,36.1,0.0,0.0,-161.0,8.000000000000004
1688,1,297.9,307.4,1606,35.5,14,0,2025-01-02 02:53:00,297.89,307.36,1624.6,34.910000000000004,0.05676462122188799,0.06992058986407736,149.58550137704256,8.55251100229896,0.003222222222464416,0.004888888886940517,22375.822222221206,73.14544444444476,297.9,297.9,307.3,307.4,1502.0,1403.0,36.7,52.8,0.0,0.0999999999999659,104.0,-1.2000000000000028
1689,1,297.9,307.5,1561,37.7,16,0,2025-01-02 02:54:00,297.88,307.36,1601.5,35.89,0.04216370213830918,0.06992058986407736,138.270467643027,8.214817236081554,0.001777777778008058,0.004888888886940517,19118.722222221375,67.48322222222258,297.9,297.8,307.4,307.3,1606.0,1438.0,35.5,44.5,0.0,0.10000000000002274,-45.0,2.200000000000003
1690,2,297.9,307.4,1435,42.9,18,0,2025-01-02 02:55:00,297.88,307.36,1584.0,36.72,0.04216370213830918,0.06992058986407736,147.81971000738008,8.484862337651053,0.001777777778008058,0.004888888886940517,21850.666666665944,71.9928888888893,297.9,297.9,307.5,307.3,1561.0,1824.0,37.7,26.3,0.0,-0.10000000000002274,-126.0,5.199999999999996
1691,1,297.9,307.5,1602,38.3,21,0,2025-01-02 02:56:00,297.89,307.38,1563.8,37.95,0.031622776605532074,0.07888106376272848,126.71034334698382,7.603982874491239,0.0010000000002433865,0.006222222220339637,16055.511111110527,57.82055555555605,297.9,297.9,307.4,307.3,1435.0,1663.0,42.9,28.7,0.0,0.10000000000002274,167.0,-4.600000000000001
1692,2,298.1,307.6,1764,27.7,23,0,2025-01-02 02:57:00,297.90999999999997,307.4,1579.8,37.11,0.07378647873909824,0.10540925533032822,141.5798165150801,8.266189502357742,0.005444444444715396,0.011111111109294329,20044.84444444375,68.32988888888933,297.9,297.9,307.5,307.3,1602.0,1502.0,38.3,36.7,0.20000000000004547,0.10000000000002274,162.0,-10.599999999999998
1693,0,298.0,307.5,1683,27.8,26,0,2025-01-02 02:58:00,297.91999999999996,307.41,1607.8,34.61,0.07888106377645848,0.11005049345335356,129.93827594498345,6.6078152382025985,0.00622222222250571,0.012111111109326616,16883.955555554665,43.66322222222246,298.1,297.9,307.6,307.4,1764.0,1606.0,27.7,35.5,-0.10000000000002274,-0.10000000000002274,-81.0,0.10000000000000142
1694,1,298.0,307.5,1618,35.2,31,0,2025-01-02 02:59:00,297.93999999999994,307.43,1625.8,33.68,0.06992058988021725,0.10593499053901835,115.46408773101071,5.64560792907983,0.0048888888891975395,0.011222222220501907,13331.955555554538,31.87288888888905,298.0,297.9,307.5,307.5,1683.0,1561.0,27.8,37.7,0.0,0.0,-65.0,7.400000000000002
1695,1,298.0,307.6,1509,41.6,33,0,2025-01-02 03:00:00,297.95,307.46,1594.3,35.21,0.07071067812092181,0.10749676996975917,96.85275192556357,5.494532636074626,0.005000000000320611,0.011555555553931318,9380.455555554756,30.18988888888918,298.0,297.9,307.5,307.4,1618.0,1435.0,35.2,42.9,0.0,0.10000000000002274,-109.0,6.399999999999999
1696,1,297.9,307.6,1550,39.0,35,0,2025-01-02 03:01:00,297.95,307.49,1583.0,36.24,0.07071067812092181,0.09944289259349995,94.51043446213492,5.08902959533766,0.005000000000320611,0.009888888887362366,8932.2222222215,25.89822222222259,298.0,297.9,307.6,307.5,1509.0,1602.0,41.6,38.3,-0.10000000000002274,0.0,41.0,-2.6000000000000014
1697,2,297.9,307.6,1519,44.0,37,0,2025-01-02 03:02:00,297.95,307.52,1584.7,36.97,0.07071067812092181,0.0788810637656152,93.03290935051687,5.65450656065097,0.005000000000320611,0.006222222220795052,8655.12222222149,31.97344444444486,297.9,298.1,307.6,307.6,1550.0,1764.0,39.0,27.7,0.0,0.0,-31.0,5.0
1698,1,297.9,307.6,1481,38.0,40,0,2025-01-02 03:03:00,297.95,307.5400000000001,1572.2,37.22,0.07071067812092181,0.06992058986828097,98.11195419292652,5.637532951369615,0.005000000000320611,0.004888888887528356,9625.95555555491,31.781777777778206,297.9,298.0,307.6,307.5,1519.0,1683.0,44.0,27.8,0.0,0.0,-38.0,-6.0
1699,1,298.1,307.7,1289,48.3,42,0,2025-01-02 03:04:00,297.97,307.56000000000006,1545.0,38.28,0.08232726023695192,0.08432740426348702,133.04635783565396,6.6444295800651645,0.0067777777781228045,0.007111111109817569,17701.33333333288,44.148444444444934,297.9,298.0,307.6,307.5,1481.0,1618.0,38.0,35.2,0.20000000000004547,0.0999999999999659,-192.0,10.299999999999997
1700,2,298.0,307.6,1844,23.8,44,0,2025-01-02 03:05:00,297.98,307.58000000000004,1585.9,36.37,0.0788810637769216,0.06324555319367375,156.30628763922073,7.8115370517659,0.006222222222578773,0.003999999998773817,24431.655555554808,61.0201111111115,298.1,298.0,307.7,307.6,1289.0,1509.0,48.3,41.6,-0.10000000000002274,-0.0999999999999659,555.0,-24.499999999999996
1701,1,298.0,307.7,1479,42.5,47,0,2025-01-02 03:06:00,297.99,307.6,1573.6,36.79,0.07378647873975987,0.06666666665799066,159.70124886452277,8.036506980302129,0.005444444444813035,0.004444444443287644,25504.48888888823,64.58544444444485,298.0,297.9,307.6,307.6,1844.0,1550.0,23.8,39.0,0.0,0.0999999999999659,-365.0,18.7
1702,1,298.0,307.7,1430,47.3,49,0,2025-01-02 03:07:00,297.98,307.61,1540.2,38.75,0.06324555320617677,0.07378647872965839,150.09389653739214,7.963004737185891,0.0040000000003553365,0.005444444443322331,22528.177777777375,63.409444444444944,298.0,297.9,307.7,307.6,1479.0,1519.0,42.5,44.0,0.0,0.0,-49.0,4.799999999999997
1703,2,298.1,307.8,1636,36.7,51,0,2025-01-02 03:08:00,297.99,307.64000000000004,1535.5,39.64,0.07378647873975078,0.08432740426513743,145.7999009297014,7.047962668585747,0.005444444444811694,0.007111111110095918,21257.611111110746,49.67377777777832,298.0,297.9,307.7,307.6,1430.0,1481.0,47.3,38.0,0.10000000000002274,0.10000000000002274,206.0,-10.599999999999994
1704,2,298.1,307.8,1503,44.7,54,0,2025-01-02 03:09:00,298.0,307.67,1524.0,40.59,0.08164965809509503,0.08232726022935019,143.0796204138713,7.023207560968494,0.0066666666670459175,0.006777777776871145,20471.777777777497,49.325444444445026,298.1,298.1,307.8,307.7,1636.0,1289.0,36.7,48.3,0.0,0.0,-133.0,8.0
1705,2,298.1,307.8,1608,32.6,57,0,2025-01-02 03:10:00,298.01000000000005,307.69,1533.9,39.69,0.08755950357932522,0.08755950357232661,145.33367736962217,7.4434833542129315,0.007666666667057866,0.007666666665832277,21121.877777777423,55.405444444444996,298.1,298.0,307.8,307.6,1503.0,1844.0,44.7,23.8,0.0,0.0,105.0,-12.100000000000001
1706,1,298.2,307.8,1521,42.9,60,0,2025-01-02 03:11:00,298.04,307.71,1531.0,40.08,0.09660917831012132,0.08755950357273669,145.26603946629055,7.505227807631491,0.009333333333756815,0.007666666665904089,21102.222222221884,56.328444444445005,298.1,298.0,307.8,307.7,1608.0,1479.0,32.6,42.5,0.0999999999999659,0.0,-87.0,10.299999999999997
1707,1,298.2,307.8,1439,41.6,62,0,2025-01-02 03:12:00,298.07,307.73,1523.0,39.839999999999996,0.09486832980744424,0.08232726023066848,148.1740718059515,7.403632741957041,0.009000000000454013,0.0067777777770882085,21955.55555555528,54.81377777777833,298.2,298.0,307.8,307.7,1521.0,1430.0,42.9,47.3,0.0,0.0,-82.0,-1.2999999999999972
1708,1,298.2,307.8,1627,31.5,64,0,2025-01-02 03:13:00,298.1,307.75,1537.6,39.19,0.08164965809572908,0.07071067811429294,150.7464390587337,7.854715498065865,0.006666666667149457,0.004999999999383146,22724.48888888851,61.69655555555609,298.2,298.1,307.8,307.8,1439.0,1636.0,41.6,36.7,0.0,0.0,188.0,-10.100000000000001
1709,1,298.2,307.8,1749,26.1,66,0,2025-01-02 03:14:00,298.11,307.76,1583.6,36.97,0.08755950357990278,0.06992058987385331,135.91189956896253,8.126369969973638,0.007666666667159007,0.004888888888307599,18472.044444443753,66.03788888888936,298.2,298.1,307.8,307.8,1627.0,1503.0,31.5,44.7,0.0,0.0,122.0,-5.399999999999999
1710,1,298.2,307.8,1530,35.9,68,0,2025-01-02 03:15:00,298.13,307.78000000000003,1552.2,38.18,0.0823272602379602,0.04216370212953768,100.80432089504217,6.728017703768528,0.006777777778288823,0.0017777777772683802,10161.511111110634,45.26622222222274,298.2,298.1,307.8,307.8,1749.0,1608.0,26.1,32.6,0.0,0.0,-219.0,9.799999999999997
1711,1,298.2,307.8,1355,51.3,70,0,2025-01-02 03:16:00,298.15,307.7900000000001,1539.8,39.059999999999995,0.0707106781223956,0.031622776594198355,117.11608675915272,7.839529464337944,0.005000000000529036,0.0009999999995265792,13716.177777777388,61.458222222222766,298.2,298.2,307.8,307.8,1530.0,1521.0,35.9,42.9,0.0,0.0,-175.0,15.399999999999999
1712,1,298.3,307.9,1551,33.8,72,0,2025-01-02 03:17:00,298.17999999999995,307.81,1551.9,37.71,0.0632455532077834,0.0316227765953338,110.5797349326598,7.4137185151732545,0.004000000000558561,0.0009999999995983914,12227.877777777303,54.963222222222726,298.2,298.2,307.8,307.8,1355.0,1439.0,51.3,41.6,0.10000000000002274,0.0999999999999659,196.0,-17.5
1713,1,298.2,307.8,1515,46.7,74,0,2025-01-02 03:18:00,298.19,307.81000000000006,1539.8,38.709999999999994,0.05676462122476333,0.0316227765953338,106.91408804372709,7.9195187844829515,0.003222222222790851,0.0009999999995983914,11430.622222221828,62.71877777777833,298.3,298.2,307.9,307.8,1551.0,1627.0,33.8,31.5,-0.10000000000002274,-0.0999999999999659,-36.0,12.900000000000006
1714,1,298.2,307.8,1388,48.6,76,0,2025-01-02 03:19:00,298.2,307.81000000000006,1528.3,39.1,0.04714045208523608,0.0316227765953338,117.01951404217309,8.33253329492968,0.002222222222800439,0.0009999999995983914,13693.566666666346,69.43111111111168,298.2,298.2,307.8,307.8,1515.0,1749.0,46.7,26.1,0.0,0.0,-127.0,1.8999999999999986
1715,1,298.2,307.8,1585,34.6,78,0,2025-01-02 03:20:00,298.2099999999999,307.81,1526.0,39.3,0.031622776610979085,0.0316227765953338,115.49506963983703,8.181822671154809,0.0010000000005878857,0.0009999999995983914,13339.111111110804,66.94222222222281,298.2,298.2,307.8,307.8,1388.0,1530.0,48.6,35.9,0.0,0.0,197.0,-14.0
1716,1,298.1,307.7,1523,37.7,80,0,2025-01-02 03:21:00,298.2,307.8,1526.2,38.78,0.04714045208523608,0.0471404520744495,115.48718062576721,8.092355789399203,0.002222222222800439,0.0022222222217834703,13337.288888888581,65.48622222222279,298.2,298.2,307.8,307.8,1585.0,1355.0,34.6,51.3,-0.0999999999999659,-0.10000000000002274,-62.0,3.1000000000000014
1717,1,298.2,307.6,1369,54.5,82,0,2025-01-02 03:22:00,298.2,307.78000000000003,1519.2,40.07000000000001,0.04714045208523608,0.07888106377140196,123.22229235545439,9.497958845047856,0.002222222222800439,0.006222222221707982,15183.733333333072,90.21122222222282,298.1,298.3,307.7,307.9,1523.0,1551.0,37.7,33.8,0.0999999999999659,-0.0999999999999659,-154.0,16.799999999999997
1718,2,298.2,307.7,1681,31.0,84,0,2025-01-02 03:23:00,298.2,307.77,1524.6,40.02,0.04714045208523608,0.08232726023150423,129.49491624512925,9.549264078684024,0.002222222222800439,0.006777777777225818,16768.933333333036,91.18844444444503,298.2,298.2,307.6,307.8,1369.0,1515.0,54.5,46.7,0.0,0.0999999999999659,312.0,-23.5
1719,1,298.2,307.7,1503,38.3,87,0,2025-01-02 03:24:00,298.2,307.76000000000005,1500.0,41.239999999999995,0.04714045208523608,0.08432740426765926,102.72941805214904,8.266424727642441,0.002222222222800439,0.007111111110521239,10553.333333333205,68.33377777777841,298.2,298.2,307.7,307.8,1681.0,1388.0,31.0,48.6,0.0,0.0,-178.0,7.299999999999997
1720,1,298.2,307.7,1459,44.5,89,0,2025-01-02 03:25:00,298.2,307.75,1492.9,42.1,0.04714045208523608,0.08498365855618588,102.87905520561472,8.09471707006768,0.002222222222800439,0.0072222222215943856,10584.09999999992,65.52444444444511,298.2,298.2,307.7,307.8,1503.0,1585.0,38.3,34.6,0.0,0.0,-44.0,6.200000000000003
1721,1,298.2,307.7,1688,32.4,91,0,2025-01-02 03:26:00,298.2,307.73999999999995,1526.2,40.21,0.04714045208523608,0.08432740426720876,107.09061583537418,7.9123602322218005,0.002222222222800439,0.007111111110445258,11468.399999999696,62.60544444444502,298.2,298.1,307.7,307.7,1459.0,1523.0,44.5,37.7,0.0,0.0,229.0,-12.100000000000001
1724,2,298.3,307.8,1457,52.5,98,0,2025-01-02 03:27:00,298.2,307.73,1516.8,42.08,0.04714045208523608,0.06749485576585168,108.78398574953628,8.422430369752782,0.002222222222800439,0.004555555554853121,11833.955555555314,70.93733333333398,298.2,298.2,307.7,307.6,1688.0,1369.0,32.4,54.5,0.10000000000002274,0.10000000000002274,-231.0,20.1
1725,2,298.3,307.8,1392,50.4,101,0,2025-01-02 03:28:00,298.21,307.73,1504.5,42.45,0.056764621224931894,0.06749485576585168,115.74133036886778,8.723817971507696,0.0032222222228099886,0.004555555554853121,13396.055555555395,76.10500000000064,298.3,298.2,307.8,307.7,1457.0,1681.0,52.5,31.0,0.0,0.0,-65.0,-2.1000000000000014
1727,2,298.3,307.7,1602,33.4,106,0,2025-01-02 03:29:00,298.21999999999997,307.71999999999997,1525.9,40.92999999999999,0.06324555320808938,0.06324555319751748,111.51427412368798,8.856391289157635,0.0040000000005972645,0.003999999999260015,12435.433333333029,78.43566666666725,298.3,298.2,307.8,307.7,1392.0,1503.0,50.4,38.3,0.0,-0.10000000000002274,210.0,-17.0
1728,1,298.3,307.7,1465,49.4,109,0,2025-01-02 03:30:00,298.23,307.71,1513.9,42.410000000000004,0.06749485577554615,0.05676462121290543,110.90281030403652,8.917454793829943,0.004555555556161775,0.003222222221444633,12299.433333333109,79.52100000000064,298.3,298.2,307.7,307.7,1602.0,1459.0,33.4,44.5,0.0,0.0,-137.0,16.0
1729,2,298.3,307.7,1439,43.8,111,0,2025-01-02 03:31:00,298.25,307.71,1505.5,43.019999999999996,0.05270462767539478,0.05676462121290543,113.29239456674266,8.76683143064437,0.002777777778401989,0.003222222221444633,12835.166666666502,76.857333333334,298.3,298.2,307.7,307.7,1465.0,1688.0,49.4,32.4,0.0,0.0,-26.0,-5.600000000000001
1730,2,298.3,307.8,1330,55.4,114,0,2025-01-02 03:32:00,298.26,307.72999999999996,1501.6,43.11,0.05163977795555724,0.04830458914669653,119.03892920665292,8.901366936225806,0.0026666666672992556,0.002333333332631152,14170.266666666526,79.23433333333399,298.3,298.3,307.7,307.8,1439.0,1457.0,43.8,52.5,0.0,0.10000000000002274,-109.0,11.600000000000001
1731,2,298.3,307.9,1485,42.0,117,0,2025-01-02 03:33:00,298.27,307.75,1482.0,44.209999999999994,0.04830458916059526,0.07071067811421398,100.98514742277696,7.856978497559466,0.0023333333339738975,0.004999999999371981,10197.999999999996,61.73211111111181,298.3,298.3,307.8,307.8,1330.0,1392.0,55.4,50.4,0.0,0.0999999999999659,155.0,-13.399999999999999
1732,0,298.4,307.9,1700,28.2,120,0,2025-01-02 03:34:00,298.29,307.77000000000004,1501.7,43.2,0.05676462122553384,0.08232726023149997,122.46727454031623,9.23026423120045,0.0032222222228783276,0.006777777777225116,14998.233333333188,85.19777777777846,298.3,298.3,307.9,307.7,1485.0,1602.0,42.0,33.4,0.0999999999999659,0.0,215.0,-13.8
1733,1,298.4,308.0,1515,42.8,125,0,2025-01-02 03:35:00,298.31000000000006,307.8,1507.3,43.03,0.056764621225681273,0.10540925533687522,121.57489689716118,9.219309446301677,0.003222222222895065,0.011111111110674556,14780.455555555372,84.99566666666733,298.4,298.3,307.9,307.7,1700.0,1465.0,28.2,49.4,0.0,0.10000000000002274,-185.0,14.599999999999998
1734,2,298.5,308.1,1501,39.2,127,0,2025-01-02 03:36:00,298.34,307.84000000000003,1488.6,43.709999999999994,0.06992058988300093,0.13498971154108205,103.7702590662017,8.576511852469874,0.004888888889586812,0.018222222221944542,10768.266666666615,73.55655555555624,298.4,298.3,308.0,307.7,1515.0,1439.0,42.8,43.8,0.10000000000002274,0.10000000000002274,-14.0,-3.5999999999999943
